[INFO: 2024-11-23 21:10:56,200] Epoch 1/10, Step 1/15, Loss 0.9384982585906982, Acc 0.125, PN 0.125, AP 0.19444444444444442
[INFO: 2024-11-23 21:10:56,662] Epoch 1/10, Step 2/15, Loss 0.9505692720413208, Acc 0.1875, PN 0.1875, AP 0.1440850815850816
[INFO: 2024-11-23 21:10:57,123] Epoch 1/10, Step 3/15, Loss 0.8381867408752441, Acc 0.125, PN 0.125, AP 0.11212121212121212
[INFO: 2024-11-23 21:10:57,608] Epoch 1/10, Step 4/15, Loss 0.6981743574142456, Acc 0.5625, PN 0.125, AP 0.19444444444444442
[INFO: 2024-11-23 21:10:58,065] Epoch 1/10, Step 5/15, Loss 0.545987606048584, Acc 0.875, PN 0.125, AP 0.16666666666666666
[INFO: 2024-11-23 21:10:58,523] Epoch 1/10, Step 6/15, Loss 0.4122827649116516, Acc 0.875, PN 0.125, AP 0.19642857142857142
[INFO: 2024-11-23 21:10:58,980] Epoch 1/10, Step 7/15, Loss 0.5921421051025391, Acc 0.75, PN 0.25, AP 0.36408730158730157
[INFO: 2024-11-23 21:10:59,436] Epoch 1/10, Step 8/15, Loss 0.39896780252456665, Acc 0.875, PN 0.125, AP 0.31666666666666665
[INFO: 2024-11-23 21:10:59,894] Epoch 1/10, Step 9/15, Loss 0.633008599281311, Acc 0.8125, PN 0.1875, AP 0.13992673992673993
[INFO: 2024-11-23 21:11:00,352] Epoch 1/10, Step 10/15, Loss 0.8521455526351929, Acc 0.75, PN 0.25, AP 0.2424145299145299
[INFO: 2024-11-23 21:11:00,810] Epoch 1/10, Step 11/15, Loss 0.5180701017379761, Acc 0.8125, PN 0.1875, AP 0.4843304843304843
[INFO: 2024-11-23 21:11:01,268] Epoch 1/10, Step 12/15, Loss 0.7430466413497925, Acc 0.75, PN 0.25, AP 0.36041666666666666
[INFO: 2024-11-23 21:11:01,724] Epoch 1/10, Step 13/15, Loss 0.1944858729839325, Acc 0.9375, PN 0.0625, AP 0.5
[INFO: 2024-11-23 21:11:02,183] Epoch 1/10, Step 14/15, Loss 0.3300517499446869, Acc 0.875, PN 0.125, AP 1.0
[INFO: 2024-11-23 21:11:02,639] Epoch 1/10, Step 15/15, Loss 0.3710353970527649, Acc 0.875, PN 0.125, AP 0.3333333333333333
[INFO: 2024-11-23 21:11:02,960] *******Epoch 1, Val loss: 0.4413, Val Acc: 0.8197, Val AP: 0.4601
[INFO: 2024-11-23 21:11:04,366] Epoch 2/10, Step 1/15, Loss 0.35033342242240906, Acc 0.875, PN 0.125, AP 0.6428571428571428
